,character,text,gender
373,SKEETER, I know. So maybe things can change.,female
374,SKEETER," Oh!  Uh, let's begin with, uh, with where you were born.",female
375,SKEETER, What is that?!,female
376,SKEETER, I can feel the hope in your fingers.,female
377,SKEETER, Holy shit.,female
378,SKEETER, Oh my God.,female
379,SKEETER, Can I take the Cadillac?,female
380,SKEETER, I'll take the truck.,female
381,SKEETER, I'll drive slow.,female
382,SKEETER, Hey.,female
383,SKEETER," Just water, please.",female
384,SKEETER, You sure you don't want to just make it the whole bottle and a straw?,female
385,SKEETER, I write... But right now I am writing a domestic maintenance column for the Jackson Journal.,female
386,SKEETER," Well, I can.  Working with a bunch of greasy, stinky men in the middle of the ocean.",female
387,SKEETER," Well, you must be a genius. You figured out my whole scheme.",female
388,SKEETER," I'm sorry, but were you dropped on your head as an infant?  Or were you just born stupid?",female
389,SKEETER, So...you liked it?,female
390,SKEETER, The ones you've read.,female
391,SKEETER, I'm real close to getting more interviews.,female
392,SKEETER," Yes, Ma'am.  How, how many more?",female
393,SKEETER, We need a dozen more.,female
394,SKEETER," Well if we don't get more, we're not getting published.",female
395,SKEETER, We're not gonna do that.  That would be wrong.,female
396,SKEETER, It wouldn't be real.,female
397,SKEETER," You know she can hear you, Elizabeth?",female
398,SKEETER," Well, certainly not in Mississippi. Birthplace of modern day government.",female
399,SKEETER," No, thanks.  Yule May, I wanted to talk to you about something.",female
400,SKEETER, I understand.,female
401,SKEETER, Ah...Yule May was just saying how excited she was that her boys are gonna go off to college.,female
402,SKEETER, Of course not!,female
403,SKEETER," No, no, not at all.  I've just been really busy with Momma.",female
404,SKEETER," Well, I'll be on the lookout.",female
405,SKEETER, What?!,female
406,SKEETER, What's wrong?,female
407,SKEETER," Oh, God.  Oh, mother, you would not like him.  Trust me.  He's a drunken asshole.",female
408,SKEETER, Who sent you?  William or Hilly?,female
409,SKEETER," Well, I haven't.  So you can just go.",female
410,SKEETER, I'm sure she did.,female
411,SKEETER," Actually, I don't.  I've never really dated anyone before.",female
412,SKEETER, Ever.,female
413,SKEETER, What?!,female
414,SKEETER," Well, I've got plenty to say.",female
415,SKEETER, I can't think of anything worse.,female
416,SKEETER, Just give me a minute!,female
417,SKEETER, Let me get my sweater.,female
418,SKEETER, Oysters are a vehicle for crackers and ketchup.,female
419,SKEETER, You're disgusting.,female
420,SKEETER, Really?  You read 'em?,female
421,SKEETER," Well, I do my homework.",female
422,SKEETER, Thank you. I want to be a journalist.  Maybe a novelist. Maybe both.,female
423,SKEETER, Momma!,female
424,SKEETER, This is national news!,female
425,SKEETER," Yes, sir.",female
426,SKEETER," But that's in three weeks, Miss Stein!",female
427,SKEETER," Yes, Ma'am.",female
428,SKEETER, I understand.,female
429,SKEETER," No, no.  That's too dangerous.",female
430,SKEETER," Well, I have one more story to type before I put it in the mail.  But other than that, we're done.",female
431,SKEETER," Uh, mine.",female
432,SKEETER, I need to talk to you about Constantine.,female
433,SKEETER, What happened?!,female
434,SKEETER, Constantine didn't do anything wrong. And you love Rachel.  I know you do.,female
435,SKEETER, She did you the biggest favor of your life.  She taught me everything.,female
436,SKEETER, I needed someone to look up to.,female
437,SKEETER, How could you not tell me all this?,female
438,SKEETER, I have to go find her.  She needs me.,female
439,SKEETER, What?!,female
440,SKEETER, You broke her heart.,female
441,SKEETER, You told me to write something good. Something I believed in.,female
442,SKEETER, What?,female
443,SKEETER," Trouble's already here, Stuart. I had to tell you this. You needed to know.",female
444,SKEETER, Stuart!,female
445,SKEETER, What the hell..?,female
446,SKEETER, What are you doing here?,female
447,SKEETER, You can't prove anything.,female
448,SKEETER," You don't know anything, Hilly.",female
449,SKEETER," Careful, Hilly.  Now that's chapter twelve.  Don't give yourself away now.",female
450,SKEETER," Yes, ma'am.",female
451,SKEETER," No, Ma'am.",female
452,SKEETER, How do you know about New York?,female
453,SKEETER, I can't leave you like this.,female
454,SKEETER," Oh, Momma.",female
455,SKEETER, Thank you.,female
456,SKEETER," Oh, Momma.",female
457,SKEETER, It's beautiful.,female
458,SKEETER, I got a job offer from Harper and Row...in New York.,female
459,SKEETER, I'm not taking it.,female
460,SKEETER, I can't just leave you two here when things are getting bad from a mess I created.,female
966,STUART, You want a drink?,male
967,STUART, Double Old Kentucky straight...with a water back...Make that two backs.,male
968,STUART, So... What do you do with your time? Do you work?,male
969,STUART, You mean housekeepin'?,male
970,STUART," Jesus, I can't think of anything worse than reading a cleanin' column.  Except for maybe writin' one.",male
971,STUART, It sounds to me like a ploy to find a husband?  You becoming an expert on keeping house?,male
972,STUART, Isn't that what all you girls from Ole Miss major in?  Professional husband hunting?,male
973,STUART," Look. I know it was a few weeks back, but I came here to say I'm sorry for the way I acted.",male
974,STUART, Neither.,male
975,STUART," Okay, Hilly.  But, I wanted to come. I was rude, and I've been thinking about it a lot.",male
976,STUART, Goddammit!,male
977,STUART," I told Hilly I wasn't ready to go out on any date, all right?  Wasn't even close to ready.",male
978,STUART, I was engaged last year.  She ended it.,male
979,STUART," It's not like that.  I'm not always a jerk.  Anyway, we'd been dating since we were fifteen.  You know how it is.",male
980,STUART, Ever?,male
981,STUART," Well, that must be it then.",male
982,STUART," Skeeter, I've never met a woman that says exactly what she's thinking.",male
983,STUART," Yeah, I'll bet you do.  You make me laugh...and smile.  Would you a dinner with me?  We could talk.  I could actually listen to you this time.",male
984,STUART," Well, I understand and I'm sorry. That's what I came to say and...I said it.",male
985,STUART," Not a big fan of oysters, huh?",male
986,STUART," Well, here's to new beginnings.",male
987,STUART, You've already made that pretty clear.,male
988,STUART," All of 'em. Very informative, too. I never knew ground egg shells got grease out of clothes.",male
989,STUART," You're a good writer, Skeeter.",male
990,STUART," Well, I like that. You're really smart. And pretty.",male
991,STUART," Skeeter, I hope you get to write something really good.  Something you believe in.",male
992,STUART," Sweetheart, I've got to get down to the coast.",male
993,STUART, I'll be back in time for the benefit.,male
994,STUART, Kiss me.,male
995,STUART," Well, it's not what I believe in!",male
996,STUART," That joke you pulled on Hilly with the toilets, that's funny.  But why would you do this to us?  I don't even know why you care.",male
997,STUART, Things are fine around here.  Why go stir up trouble?!,male
998,STUART," You're goddamn right I needed to know!  You should have told me this from the start.  You're a selfish woman, Skeeter.",male
999,STUART, I think you're better off being alone.,male
937,YULE MAY, Is that Minny?,female
938,YULE MAY," Hi, Minny.",female
939,YULE MAY," All right, then.  Well, Bye!",female
940,YULE MAY," Now, she's mad at me 'cause I got that job at Miss Hilly's.",female
941,YULE MAY," Miss Hilly, I would like to ask you and Mister William something.",female
942,YULE MAY," My twin boys graduated high school, both on the honor roll...Well, me and my husband, we been saving for years to send them to Tougaloo.  We short about seventy-five dollars on one of the tuitions.",female
943,YULE MAY," Well, now...We're faced with having to choose.  Which son can go...if we don't find all the money.",female
944,YULE MAY, Would you consider givin' us a loan? I'll...I'll work everyday for free 'til it was paid off.,female
945,YULE MAY," Yes, ma'am.",female
946,YULE MAY," Yes, Ma'am.",female
947,YULE MAY," Yes, ma'am.",female
948,YULE MAY," Oh hey, Miss Skeeter.  Can I get you something?",female
949,YULE MAY," I already know what you're gonna ask, Miss Skeeter.  Minny and Aibileen already did.  I'm trying to get my boys off to college. It's worthwhile what y'all doin', but my boys are worth more.",female
950,YULE MAY, I'm gonna put Billy down for his nap.  Excuse me.,female
951,YULE MAY, Call my husband.,female
952,YULE MAY, Wait a minute.  I want my purse.,female
953,YULE MAY, I want to get my purse!  I want to get my purse!  Aibee!,female
954,YULE MAY, Aibee!  I want my purse!  I want my purse!  Just let me get...,female
955,YULE MAY," ""'What you done put up in this?'. She said, 'my shit'.""",female
