,character,text,number,types,is_character
811,TOMMY, That's  typical. come down here to take a shit.,1,male,True
812,TOMMY, Like we could forget. A spot of yellow in the vast ocean.  He is riveted,1,male,True
813,TOMMY," Forget it, boyo.  You'd as like  have angels  fly  out o' yer arse  as  get next to the likes o' her. at",1,male,True
814,TOMMY, You stupid bastard!!,1,male,True
815,TOMMY," She's  a goddess amongst mortal  men, there's  no  denyin'.  But  she's  in another  world, Jackie,  forget  her. She's closed the door.",1,male,True
816,TOMMY," He's not bein' logical, I tell ya.",1,male,True
817,TOMMY," If  this  is the direction  the  rats were  runnin', it's good  enough  for me.",1,male,True
818,TOMMY," For  the love of God, man, there  are children  down here!  Let us  up,  so we can have a chance!",1,male,True
819,TOMMY, It's hopeless that way.,1,male,True
820,TOMMY, Music  to  drown by.  Now I know  I'm in First Class.,1,male,True
821,TOMMY," Give  us a chance to live, you  limey bastards!",1,male,True
822,GRACIE, Women and machinery do not mix.,1,male,True
823,GRACIE, Ah... perhaps a little something  for the boy?,1,male,True
824,GRACIE," Cal's  a lucky man.  I know him well, and it can only be luck.",1,male,True
825,GRACIE, All life is a game of luck.,1,male,True
826,GRACIE," Well, gentlemen?",1,male,True
827,GRACIE," Joining  us, Dawson?  You don't  want to stay out here with the women,  do you?",1,male,True
828,GRACIE," Yes, couple  of boats all the way forward. This way, I'll lead you!",1,male,True
829,MASTER AT ARMS, Was that the way of it?,1,male,True
830,MASTER AT ARMS," Coat off, mate.",1,male,True
831,MASTER AT ARMS, Right then.  Now don't make a fuss.,1,male,True
832,MASTER AT ARMS, That was reported stolen today.,1,male,True
833,COLONEL GRACIE," Well! you son, well done! So  it's all's well and back  to  our brandy, eh?",1,male,True
834,COLONEL GRACIE," Here, here.",1,male,True
835,COLONEL GRACIE, We're  going like hell I tel you. have  fifty dollars that says we make it into New York Tuesday night!,1,male,True
842,BROCK," Bobby, buy me time.  I need time.",1,male,True
843,BROCK, Well another  two  days! Bobby...  we're close!  I  smell  it. I smell  ice.  She had  the  diamond on... now we just have to  find  out where  it wound up. more.  Okay?,1,male,True
844,BROCK," Hey,  Lizzy.  I need to talk  to  you for a second.",1,male,True
845,BROCK," Look,  I'm  running out of  time. need your help.",1,male,True
846,BROCK, Lizzy... something. Heart  of the Ocean. dough tied up in this thing. My  wife even divorced me over  this hunt.,1,male,True
847,BROCK, That's  the shape my hand's gonna  be when understand? without it.,1,male,True
848,BROCK, So  we're up to dusk on the night  of the sinking.  Six hours to go.,1,male,True
849,BROCK," 26 against  him. enough to sink the ship  they're going to  see in time to turn. too big, with too small  a rudder... can't  corner he knows is wrong.",1,male,True
850,MARVIN," You're  sad. left  your  lover on the shore. never see him agian.  Try to  be sadder, darling.",1,male,True
851,MARVIN," You're  afraid, darling. death.  That's it!",1,male,True
852,STEWARD," Good evening, sir.",1,male,True
853,STEWARD," Look, you, you're not supposed to  be in here.",1,male,True
854,STEWARD, Yes sir! Come along you.,1,male,True
855,STEWARD, Got yer!,1,male,True
856,STEWARD," I'm  sorry  about the  inconvenience, Mr. Hockley,  but  it's Please dress  warmly,  it's quite cold tonight. Not  to  worry, miss, I'm  sure  it's just a precaution.",1,male,True
857,STEWARD," Stay  calm, please. It's not time  to go up to the boats yet.",1,male,True
858,STEWARD," Come topside, miss, that's right.",1,male,True
859,STEWARD, No along!,1,male,True
860,STEWARD, To Hell with you!,1,male,True
861,STEWARD," Here  you! that,  you  know.  That's White  Star Line property--",1,male,True
862,STEWARD, Go everyone else.  It'll all get  sorted out there.,1,male,True
863,STEWARD, Fucking 'ell!,1,male,True
864,SIR COSMO," Hockley, she is splendid.",1,male,True
865,SIR COSMO, It's out of the question.,1,male,True
866,GUGGENHEIM, What bringing here?,1,male,True
867,GUGGENHEIM, We  have dressed in our best and  are prepared to go down like gentlemen.,1,male,True
868,BRIDE," Another  ice warning, sir.  This  one from the ""Baltic"".",1,male,True
869,BRIDE," Look  at  this  one,  he  wants private  train to meet him. We'll be up all bloody night on  this lot.",1,male,True
870,BRIDE, Maybe  you  ought  to  try  that  new distress call... S.O.S. It may be our only chance to use it.,1,male,True
871,BRIDE," Carpathia  says  they're  making knots, full steam for them, sir.",1,male,True
872,BRIDE," The  only  one close, sir.  She  says they can be here in four hours.",1,male,True
873,LIGHTOLLER, Did  we  ever  find those  binoculars for the lookouts?,1,male,True
874,LIGHTOLLER," I  don't think I've ever seen such  a flat calm, in 24 years at sea.",1,male,True
875,LIGHTOLLER," It's  make the bergs harder  to  see, with no breaking water at the base.",1,male,True
876,LIGHTOLLER, Yes sir.,1,male,True
877,LIGHTOLLER," Hadn't  we  better get the women  and children into the boats, sir?",1,male,True
878,LIGHTOLLER, Right!,1,male,True
879,LIGHTOLLER," Ladies, please.  Step into the boat.",1,male,True
880,LIGHTOLLER," Women and children only!  Sorry  sir, no men yet. rocket  bursts  overhead,  lighting",1,male,True
881,LIGHTOLLER, Lower away!!,1,male,True
882,LIGHTOLLER," Not now, Mr. Andrews.",1,male,True
883,LIGHTOLLER, Well...  we  were  not  sure  of  the weight--,1,male,True
884,LIGHTOLLER, Lower away!!,1,male,True
885,LIGHTOLLER, Get back!  Keep order!,1,male,True
886,LIGHTOLLER," Women  and  children, please. children only.  Step back, sir.",1,male,True
887,LIGHTOLLER," Quickly, boat.  Hurry, please!",1,male,True
888,LIGHTOLLER, Lower away!,1,male,True
889,LIGHTOLLER, Hold it!  Hold it!,1,male,True
890,FLEET, Wish binoculars.,1,male,True
891,FLEET," You  can  smell ice, you  know,  when it's near.",1,male,True
892,FLEET, Well I can.,1,male,True
893,FLEET," Cor... look at that, would ya.",1,male,True
894,FLEET," Well  if that's what it takes for  us two to get warm, I'd rather not,  if it's all the same.",1,male,True
895,FLEET, Bugger me!!,1,male,True
896,FLEET," Pick up, ya bastard.",1,male,True
897,FLEET, Iceberg right ahead!,1,male,True
898,FLEET," Oy, mate... that was a close shave.",1,male,True
899,PHILLIPS, Christ!,1,male,True
900,PHILLIPS," CQD, sir?",1,male,True
901,PHILLIPS, Blimey.,1,male,True
902,EVANS," Stupid  bastard.  I try to  warn  him about  the  ice, and  he  says  ""Keep out. Race.""",1,female,True
903,EVANS," ""No good. shutting down.",1,female,True
904,LEE, Bollocks.,1,female,True
905,LEE, They're  a  bloody sight warmer  than we are.,1,female,True
906,LEE, Smell Christ!,1,female,True
907,MURDOCH, Hard a' starboard.,1,male,True
908,MURDOCH, Hard a 'port!,1,male,True
909,MURDOCH, Note the time.  Enter it in the log.,1,male,True
910,MURDOCH," An  iceberg, sir.  I put her hard  a' starboard  and run the  engines  full astern,  but  it was  too  close. tried  to  port around  it,  but  she hi... and I--",1,male,True
911,MURDOCH," The doors are closed. Smith  looks into the darkness  aft,  then  wheels",1,male,True
912,MURDOCH," Two aboard, sir.",1,male,True
913,MURDOCH, They've  all  gone back inside. damn cold and noisy for them.,1,male,True
914,MURDOCH, As you've said.,1,male,True
915,MURDOCH," Women  and children?  Any more  women and children? Any one else, then?",1,male,True
916,MURDOCH, Take them down.,1,male,True
917,MURDOCH, I'll  shoot any man who tries to  get past me.,1,male,True
918,MURDOCH," Get back! Murdoch  SHOOTS the first man,  and  seeing  Tommy",1,male,True
919,BELL, Full astern!  FULL ASTERN!!,1,male,True
920,BELL," That's it, lads.  Get the hell up!",1,male,True
921,BARRETT, Shut all dampers!  Shut 'em!!,1,male,True
922,BARRETT, Go Lads!  Go!  Go!,1,male,True
923,STEWARD BARNES," There's  no cause for alarm.  Please, go back to your rooms.",1,male,True
924,STEWARD BARNES," Please, sir.  There's no emergency--",1,male,True
925,STEWARD BARNES, Is this it?,1,male,True
926,STEWARD BARNES," Sir,  I've  been told to ask  you  to please  put  on  your  lifebelt,  and come up to the boat deck.",1,male,True
927,HUTCHINSON," She's  making  water fast...  in  the forepeak tank and the forward  holds, in boiler room six.",1,male,True
928,HUTCHINSON, Not unless the pumps get ahead.,1,male,True
929,STEWARD #2, Everybody  up.  Let's go. lifebelts on.,1,male,True
930,STEWARD #2," Lifebelts Everybody  up,  come  on. on...",1,male,True
931,STEWARD #2," I  told  the stupid sods no  luggage. Aw, bloody hell!",1,male,True
932,STEWARD #2, Women only.  No men.  No men!!,1,male,True
933,STEWARD #2, Get back!  Get back you lot! Lock it!!,1,male,True
934,HARTLEY, Number 26.  Ready and--,1,male,True
935,HARTLEY," Right, that's it then. He pulls out his pocketwatch and checks the  time.",1,male,True
936,HARTLEY," Gentlemen,  it has been  a  previlege playing with you tonight.",1,male,True
937,LOWE," Get out of the way, you fool!",1,male,True
938,LOWE, You're  a  passenger. ship's  bloody officer.  Now do  what you're told!,1,male,True
939,LOWE, Lower away left and right!,1,male,True
940,LOWE, Stay back you lot!,1,male,True
941,LOWE," Right, man the oars.",1,male,True
942,LOWE, We waited too long.,1,male,True
943,LOWE, Row back!  That way!  Pull!,1,male,True
944,HITCHINS, Keep  pulling... away from the  ship. Pull.,1,male,True
945,HITCHINS, The  suction will pull us right  down if we don't keep going.,1,male,True
946,HITCHINS, No! I'm in charge of this boat!  Now row!!,1,male,True
947,HITCHINS, They'll  pull us right  down  I  tell ya!,1,male,True
948,HITCHINS," If  you  don't shut that hole in  yer face,  there'll be one less  in  this boat!",1,male,True
949,HUSBAND, Goodbye  for  a little while...  only for a little while. Go with mummy.,1,male,True
950,HUSBAND, Hold  mummy's  hand  and  be  a  good girl.  That's right.,1,male,True
951,JOUGHIN," Sorry, miss!",1,male,True
952,JOUGHIN," Helluva night. Looking down a hundred feet to the water, we  drop",1,male,True
953,FATHER BYLES, ...and  I saw new heavens and  a  new earth.,1,male,True
954,FATHER BYLES," I  also saw a new Jerusalem, the holy city  coming down out of heaven  from God,  beautiful  as a bride  prepared to meet her husband.  I heard a loud voice from the throne ring out  this is  God's dwelling  among  men. with them and they shall be  his people and He shall be  their God who is alway with them.",1,male,True
955,FATHER BYLES," He  shall wipe every tear from  their eyes. death  or  mourning,  crying  out  or pain, passed away.",1,male,True
