,character,text,number,types
474,SAM," He said...“Don't you leave him, Samwise Gamgee.” And I don't mean to.",1,male
475,SAM, What’s the meaning of this!,1,male
476,SAM, You've been into Farmer Maggot's crop!,1,male
477,SAM, Trust a Brandybuck and a Took!,1,male
478,SAM, A shortcut to what?,1,male
479,SAM, Frodo?,1,male
480,SAM, Anything?,1,male
481,SAM, Get down!,1,male
482,SAM, Frodo!,1,male
483,SAM, What do we do now?,1,male
484,SAM, You've got a whole half already!,1,male
485,SAM," Let him go or I’ll have you, Longshanks!",1,male
486,SAM, But where is he leading us?,1,male
487,SAM," Did you hear that, Bill? Rivendell! We're going to see the Elves!",1,male
488,SAM," We saved some for you, Mr. Frodo.",1,male
489,SAM," Back, you devils!",1,male
490,SAM, Do something.,1,male
491,SAM, We are six days from Rivendell.,1,male
492,SAM, He’ll never make it!,1,male
493,SAM," Look, Frodo. It’s Mr. Bilbo’s trolls.",1,male
494,SAM, Mr. Frodo? He's going cold!,1,male
495,SAM, Athelas?,1,male
496,SAM, Kingsfoil. Aye. It's a weed.,1,male
497,SAM, She's an Elf.,1,male
498,SAM, What are you doing? Those Wraiths are still out there!,1,male
499,SAM," Frodo! Frodo! Bless you, you’re awake!!",1,male
500,SAM," We were worried about you -- weren't we, Mr. Gandalf?",1,male
501,SAM," Now, what have I forgotten?",1,male
502,SAM, No harm in being prepared.,1,male
503,SAM, I do...,1,male
504,SAM," I did. It’s just... We did what Gandalf wanted, didn't we? We got the Ring this far, to Rivendell ... and I thought ... seeing as how you're on the mend, we'd be off soon. Off home.",1,male
505,SAM, Here!,1,male
506,SAM, Mr. Frodo's not going anywhere without me.,1,male
507,SAM, Should not be too hard...,1,male
508,SAM, What is that?,1,male
509,SAM," Bye, Bill.",1,male
510,SAM," Well, there's an eye opener and no mistake!",1,male
511,SAM, Mr. Frodo!,1,male
512,SAM, I think I’m getting the hang of this.,1,male
513,SAM, He's alive.,1,male
514,SAM, Mr. Frodo?,1,male
515,SAM," It’s an odd thing, Mr. Frodo. It’s sunlight and bright day, right enough. I thought that Elves were all for moon and stars. But this is more Elvish than anything I ever heard tell of. I feel as if I was inside a song, if you take my meaning.",1,male
516,SAM, I bet they don’t mention his fireworks. There should be a verse about them.,1,male
517,SAM," The finest rockets ever seen They burst in stars of blue and green Or after thunder, silver showers Come falling like a rain of flowers. Oh, that doesn’t do them justice by a long road.",1,male
518,SAM," Thank you, my lady.",1,male
519,SAM," Have you run out of those nice, shiny daggers?",1,male
520,SAM," You haven’t eaten anything all day. You’re not sleeping, neither. Don’t think I haven’t noticed.",1,male
521,SAM, Mr. Frodo-,1,male
522,SAM, But you’re not. I’m here to help you. I promised Gandalf that I would.,1,male
523,SAM, Mr. Frodo!,1,male
524,SAM, Mr. Frodo!,1,male
525,SAM," Not alone, Frodo. Mr. Frodo!",1,male
526,SAM, Of course you are ... and I'm coming with you!,1,male
527,SAM," I made a promise, Mr. Frodo ... a promise. “Don't you leave him, Samwise Gamgee.” And I don't mean to ... I don't mean to.",1,male
528,SAM, Strider’ll look after them.,1,male
529,SAM," We may yet, Mr. Frodo. We may.",1,male
674,SAM, I thought I'd lost you.,1,male
675,SAM, That fellow's done nothing but stare at you since we arrived.,1,male
676,SAM, No!,1,male
677,SAM, Frodo!,1,male
678,SAM, Mr. Frodo!!,1,male
679,SAM," Help him, Strider!",1,male
989,SAM," Have some food, Mr. Frodo.",1,male
644,SARUMAN, Smoke rises once more from the mountain of doom ... the Shadow takes shape in the darkness of Mordor; the hour grows late ... and Gandalf the Grey rides to Isengard seeking my council...,1,male
645,SARUMAN, Cuiva nwalca Carnirasse; nai yarvaxea rasselya! Wake up cruel Redhorn! May your horn be bloodstained!,1,male
646,SARUMAN," Moria. You fear to go into those mines, don’t you? The Dwarves delved too greedily and too deep.",1,male
647,SARUMAN," For that is why you have come, is it not, my old friend?",1,male
648,SARUMAN, Are you sure of this?,1,male
649,SARUMAN, So the Ring of Power has been found?,1,male
650,SARUMAN, Yet you did not have the wit to see it. Your love of the Halfling’s leaf has clearly slowed your mind.,1,male
651,SARUMAN, Time? What time do you think we have?,1,male
652,SARUMAN," Sauron has regained much of his former strength. He cannot yet take physical form ... but his spirit has lost none of its potency. Concealed within his fortress, the Lord of Mordor sees all. His gaze pierces cloud, shadow, earth and flesh. You know of what I speak, Gandalf ... a Great Eye, lidless, wreathed in flame.",1,male
653,SARUMAN," He is gathering all evil to him. Very soon, he will have summoned an army great enough to launch an assault on Middle earth.",1,male
654,SARUMAN, I have seen it.,1,male
655,SARUMAN, Why? Why should we fear to use it?,1,male
656,SARUMAN, The hour is later than you think. Sauron’s forces are already moving... the Nine have left Minas Morgul.,1,male
657,SARUMAN," They crossed the River Isen on Midsummer's Eve, disguised as riders in black.",1,male
658,SARUMAN, They will find the Ring ... and kill,1,male
659,SARUMAN," I gave you the choice of aiding me willingly, but you have elected the way of pain!",1,male
660,SARUMAN," The power of Isengard is at your command, Sauron, Lord of the Earth.",1,male
661,SARUMAN, We have work to do.,1,male
662,SARUMAN, Rip them all down.,1,male
663,SARUMAN, A friendship with Saruman is not lightly thrown aside.,1,male
664,SARUMAN, One ill turn deserves another. It is over. Embrace the power of the Ring or embrace your own destruction!,1,male
665,SARUMAN, So you have chosen death.,1,male
666,SARUMAN," So, Gandalf ... you try to lead them over Caradhras. And if that fails ... where then will you go?",1,male
667,SARUMAN, Cuiva nwalca Carnirasse; Nai yarvaxea rasselya; taltuva notto-carinnar! Wake up cruel Redhorn! May your bloodstained horn fall upon enemy heads!,1,male
668,SARUMAN, Do you know how Orcs first came into being? They were Elves once. Taken by the Dark Powers ... tortured and mutilated ... a ruined and terrible form of life. And now perfected. My fighting Uruk-Hai. Whom do you serve?,1,male
669,SARUMAN, Hunt them down. Do not stop until they are found. You do not know pain. You do not know fear. You will taste man-flesh.,1,male
670,SARUMAN, You did not seriously think a Hobbit could contend with the will of Sauron? There are none who can.,1,male
671,SARUMAN," Against the power of Mordor there can be no victory. We must join with him, Gandalf. We must join with Sauron. It would be wise, my friend.",1,male
672,SARUMAN, You know what they awoke in the darkness of Khazad-dûm. Shadow and flame.,1,male
673,SARUMAN, One of the Halflings carries something of great value ... bring them to me ... alive and unspoiled ... kill the others.,1,male
937,SARUMAN," If the mountain defeats you, will you risk a more dangerous road?",1,male
731,SAURON, Build me an army worthy of Mordor.,1,male
992,SAURON, They will fall!,1,male
693,STRIDER, You draw far too much attention to yourself ... Mr. Underhill.,1,male
694,STRIDER, A little more caution from you ... that is no trinket you carry.,1,male
695,STRIDER," Indeed? I can avoid being seen if I wish, but to disappear entirely ... that is a rare gift.",1,male
696,STRIDER, Are you frightened?,1,male
697,STRIDER, Not nearly frightened enough. I know what hunts you.,1,male
698,STRIDER," You have a stout heart, little Hobbit, but that alone will not save you ... Frodo. They’re coming.",1,male
699,STRIDER, They were once Men.,1,male
700,STRIDER, Into the Wild.,1,male
701,STRIDER," To Rivendell, Master Gamgee ... to the house of Elrond.",1,male
702,STRIDER," Gentlemen, we do not stop till nightfall.",1,male
703,STRIDER, You’ve already had it.,1,male
704,STRIDER," Tinúviel elvanui, Elleth alfirin ethelhael O hon ring finnil fuinui A renc gelebrin thiliol. Tinúviel the elven-fair, Immortal maiden elven-wise, About him cast her night-dark hair, And arms like silver glimmering.",1,male
705,STRIDER," ‘Tis the lady of Lúthien. The Elf-maiden who gave her love to Beren, a mortal.",1,male
706,STRIDER, She died.,1,male
707,STRIDER, This was once the great Watchtower of Amon Sûl. We shall rest here tonight.,1,male
708,STRIDER, He's been stabbed by a Morgul blade.,1,male
709,STRIDER, This is beyond my skill to heal. He needs Elvish medicine.,1,male
710,STRIDER, Hurry!,1,male
711,STRIDER," Hold on, Frodo",1,male
712,STRIDER, He is passing into the Shadow World. He’ll soon become a Wraith like them.,1,male
713,STRIDER," Sam, do you know the Athelas plant?",1,male
714,STRIDER, Kingsfoil.,1,male
715,STRIDER, It may help to slow the poisoning. Hurry!,1,male
716,STRIDER, Dartho guin Berian ... rych le ad tolthathon. Stay with the Hobbits. I will send horses for you.,1,male
717,STRIDER, Andelu i ven. The road is too dangerous.,1,male
718,STRIDER, Be iest lîn. As you wish.,1,male
719,STRIDER, Men of the South are welcome here.,1,male
720,STRIDER, I am a friend to Gandalf the Grey.,1,male
721,STRIDER, The same blood flows in my veins ...,1,male
722,STRIDER, Nauthannem i ned ol reniannen. I thought I had strayed into a dream.,1,male
723,STRIDER, You said you would bind yourself to,1,male
724,STRIDER, You cannot give me this.,1,male
725,STRIDER, You cannot wield it. None of us can. The One Ring answers to Sauron alone ... it has no other master.,1,male
726,STRIDER," Great kings of Men. Then Sauron the Deceiver gave to them Nine Rings of Power. Blinded by their greed they took them without question, one by one falling into darkness. Now they are slaves to his will.",1,male
727,STRIDER," They are the Nazgûl, Ringwraiths, neither living nor dead. At all times they feel the presence of the Ring ... drawn to the power of the One ... They will never stop hunting you.",1,male
728,STRIDER," Get some sleep, Frodo.",1,male
729,STRIDER, These are for you. Keep them close. I'm going to have a look around. Stay here.,1,male
730,STRIDER," Arwen, ride hard. Don't look back.",1,male
631,TED SANDYMAN, War is brewing. The mountains are fair teeming with goblins.,1,male
632,TED SANDYMAN," Young Mr. Frodo here, he's cracking!",1,male
993,THE RING, Aragorn. Aragorn. Elessar.,1,NaN
692,VOICE OF SAURON, You cannot hide ... I see you ... There is no life here in the void ... only cold ... only death.,1,NaN
754,WITCH KING," Give up the halfling, She-Elf.",1,male
